           * c:\users\user\desktop\esim\zerocrossing\zerocrossing.cir
           Transient Analysis  Wed Mar 09 20:44:40  2022
--------------------------------------------------------------------------------
Index   time            a3#branch_1_0   v1#branch       v2#branch       
--------------------------------------------------------------------------------
71	2.016030e-01	0.000000e+00	-4.81555e-04	-9.11186e-04	
72	2.022439e-01	0.000000e+00	-4.81532e-04	-8.95281e-04	
73	2.026082e-01	0.000000e+00	-4.82888e-04	-8.88054e-04	
74	2.028667e-01	0.000000e+00	-4.86246e-04	-8.85505e-04	
75	2.030837e-01	0.000000e+00	-4.89457e-04	-8.83868e-04	
76	2.032002e-01	0.000000e+00	-4.89887e-04	-8.81735e-04	
77	2.033110e-01	0.000000e+00	-4.90226e-04	-8.79657e-04	
78	2.034285e-01	0.000000e+00	-4.90513e-04	-8.77400e-04	
79	2.036635e-01	0.000000e+00	-4.91064e-04	-8.72877e-04	
80	2.039218e-01	0.000000e+00	-4.91599e-04	-8.67538e-04	
81	2.039259e-01	0.000000e+00	-4.91602e-04	-8.67142e-04	
82	2.039343e-01	0.000000e+00	-4.91617e-04	-8.66871e-04	
83	2.039376e-01	0.000000e+00	-4.91625e-04	-8.66735e-04	
84	2.039429e-01	0.000000e+00	-4.91635e-04	-8.66510e-04	
85	2.039478e-01	0.000000e+00	-4.91645e-04	-8.66381e-04	
86	2.039528e-01	0.000000e+00	-4.91655e-04	-8.66178e-04	
87	2.039582e-01	0.000000e+00	-4.91666e-04	-8.65986e-04	
88	2.039648e-01	0.000000e+00	-4.91679e-04	-8.65703e-04	
89	2.039737e-01	0.000000e+00	-4.91698e-04	-8.65285e-04	
90	2.039870e-01	0.000000e+00	-4.91726e-04	-8.64416e-04	
91	2.039888e-01	0.000000e+00	-4.91731e-04	-8.64227e-04	
92	2.039924e-01	0.000000e+00	-4.91740e-04	-8.63776e-04	
93	2.039933e-01	0.000000e+00	-4.91742e-04	-8.63623e-04	
94	2.039951e-01	0.000000e+00	-4.91748e-04	-8.63246e-04	
95	2.039960e-01	0.000000e+00	-4.91751e-04	-8.62987e-04	
96	2.039978e-01	0.000000e+00	-4.91758e-04	-8.62068e-04	
97	2.039985e-01	0.000000e+00	-4.91759e-04	-8.61459e-04	
98	2.039989e-01	0.000000e+00	-4.91760e-04	-8.60837e-04	
99	2.039994e-01	0.000000e+00	-4.91756e-04	-8.59605e-04	
100	2.039997e-01	0.000000e+00	-4.91748e-04	-8.58130e-04	
101	2.040000e-01	0.000000e+00	-4.91731e-04	-8.55911e-04	
102	2.040003e-01	0.000000e+00	-4.91701e-04	-8.52198e-04	
103	2.040007e-01	0.000000e+00	-4.91664e-04	-8.45084e-04	
104	2.040010e-01	0.000000e+00	-4.91650e-04	-8.31938e-04	
105	2.040014e-01	0.000000e+00	-4.91550e-04	-8.10463e-04	
106	2.040017e-01	0.000000e+00	-4.91292e-04	-7.92811e-04	
107	2.040020e-01	0.000000e+00	-4.90953e-04	-7.73861e-04	
108	2.040023e-01	0.000000e+00	-4.90603e-04	-7.54630e-04	
109	2.040029e-01	0.000000e+00	-4.89864e-04	-7.15889e-04	
110	2.040040e-01	0.000000e+00	-4.88367e-04	-6.38322e-04	
111	2.040051e-01	0.000000e+00	-4.86993e-04	-5.68386e-04	
112	2.040058e-01	0.000000e+00	-4.85947e-04	-5.17812e-04	

Index   time            a3#branch_1_0   v1#branch       v2#branch       
--------------------------------------------------------------------------------
113	2.040065e-01	0.000000e+00	-4.86178e-04	-4.86201e-04	
114	2.040069e-01	0.000000e+00	-5.04199e-04	-4.84139e-04	
115	2.040072e-01	0.000000e+00	-5.20850e-04	-4.83987e-04	
116	2.040075e-01	0.000000e+00	-5.40917e-04	-4.83033e-04	
117	2.040078e-01	0.000000e+00	-5.60449e-04	-4.82686e-04	
118	2.040082e-01	0.000000e+00	-5.81378e-04	-4.81793e-04	
119	2.040088e-01	0.000000e+00	-6.24413e-04	-4.80651e-04	
120	2.040096e-01	0.000000e+00	-6.78066e-04	-4.78767e-04	
121	2.040113e-01	0.000000e+00	-7.87201e-04	-4.75553e-04	
122	2.040136e-01	0.000000e+00	-9.42415e-04	-4.70458e-04	
123	2.040160e-01	0.000000e+00	-1.10756e-03	-4.65209e-04	
124	2.040170e-01	0.000000e+00	-1.17439e-03	-4.62477e-04	
125	2.040176e-01	0.000000e+00	-1.21306e-03	-4.61054e-04	
126	2.040179e-01	0.000000e+00	-1.23267e-03	-4.58899e-04	
127	2.040180e-01	0.000000e+00	-1.22630e-03	-4.41793e-04	
128	2.040181e-01	0.000000e+00	-1.19537e-03	-4.06418e-04	
129	2.040182e-01	0.000000e+00	-1.16006e-03	-3.68103e-04	
130	2.040182e-01	0.000000e+00	-1.14293e-03	-3.49768e-04	
131	2.040183e-01	0.000000e+00	-1.13237e-03	-3.38529e-04	
132	2.040183e-01	0.000000e+00	-1.12250e-03	-3.28096e-04	
133	2.040183e-01	0.000000e+00	-1.11684e-03	-3.22111e-04	
134	2.040183e-01	0.000000e+00	-1.10978e-03	-3.14712e-04	
135	2.040184e-01	0.000000e+00	-1.10428e-03	-3.08913e-04	
136	2.040184e-01	0.000000e+00	-1.09581e-03	-3.00004e-04	
137	2.040184e-01	0.000000e+00	-1.09138e-03	-2.95306e-04	
138	2.040185e-01	0.000000e+00	-1.08876e-03	-2.92536e-04	
139	2.040185e-01	0.000000e+00	-1.08700e-03	-2.90642e-04	
140	2.040186e-01	0.000000e+00	-1.08581e-03	-2.89374e-04	
141	2.040186e-01	0.000000e+00	-1.08510e-03	-2.88591e-04	
142	2.040187e-01	0.000000e+00	-1.08434e-03	-2.87796e-04	
143	2.040187e-01	0.000000e+00	-1.08381e-03	-2.87223e-04	
144	2.040188e-01	0.000000e+00	-1.08301e-03	-2.86397e-04	
145	2.040189e-01	0.000000e+00	-1.08221e-03	-2.85571e-04	
146	2.040191e-01	0.000000e+00	-1.08084e-03	-2.84178e-04	
147	2.040193e-01	0.000000e+00	-1.07890e-03	-2.82187e-04	
148	2.040195e-01	0.000000e+00	-1.07740e-03	-2.80661e-04	
149	2.040197e-01	0.000000e+00	-1.07661e-03	-2.79856e-04	
150	2.040198e-01	0.000000e+00	-1.07610e-03	-2.79339e-04	
151	2.040199e-01	0.000000e+00	-1.07600e-03	-2.79238e-04	
152	2.040200e-01	0.000000e+00	-1.07581e-03	-2.79047e-04	
153	2.040201e-01	0.000000e+00	-1.07588e-03	-2.79122e-04	
154	2.040201e-01	0.000000e+00	-1.07575e-03	-2.78994e-04	
155	2.040202e-01	0.000000e+00	-1.07584e-03	-2.79088e-04	
156	2.040203e-01	0.000000e+00	-1.07571e-03	-2.78963e-04	
157	2.040205e-01	0.000000e+00	-1.07568e-03	-2.78936e-04	
158	2.040206e-01	0.000000e+00	-1.07504e-03	-2.78290e-04	
159	2.040207e-01	0.000000e+00	-1.07371e-03	-2.76922e-04	
160	2.040208e-01	0.000000e+00	-1.07120e-03	-2.74344e-04	
161	2.040208e-01	0.000000e+00	-1.06835e-03	-2.71420e-04	
162	2.040209e-01	0.000000e+00	-1.06652e-03	-2.69549e-04	
163	2.040210e-01	0.000000e+00	-1.06555e-03	-2.68557e-04	
164	2.040211e-01	0.000000e+00	-1.06470e-03	-2.67691e-04	
165	2.040211e-01	0.000000e+00	-1.06443e-03	-2.67412e-04	
166	2.040212e-01	0.000000e+00	-1.06409e-03	-2.67067e-04	
167	2.040213e-01	0.000000e+00	-1.06406e-03	-2.67041e-04	
168	2.040215e-01	0.000000e+00	-1.06389e-03	-2.66880e-04	
169	2.040216e-01	0.000000e+00	-1.06395e-03	-2.66949e-04	
170	2.040219e-01	0.000000e+00	-1.06384e-03	-2.66851e-04	

Index   time            a3#branch_1_0   v1#branch       v2#branch       
--------------------------------------------------------------------------------
171	2.040223e-01	0.000000e+00	-1.06391e-03	-2.66945e-04	
172	2.040229e-01	0.000000e+00	-1.06378e-03	-2.66851e-04	
173	2.040240e-01	0.000000e+00	-1.06381e-03	-2.66945e-04	
174	2.040263e-01	0.000000e+00	-1.06358e-03	-2.66851e-04	
175	2.040308e-01	0.000000e+00	-1.06341e-03	-2.66945e-04	
176	2.040398e-01	0.000000e+00	-1.06277e-03	-2.66851e-04	
177	2.040579e-01	0.000000e+00	-1.06180e-03	-2.66945e-04	
178	2.040941e-01	0.000000e+00	-1.05956e-03	-2.66851e-04	
179	2.041665e-01	0.000000e+00	-1.05540e-03	-2.66945e-04	
180	2.043112e-01	0.000000e+00	-1.04688e-03	-2.66851e-04	
181	2.046007e-01	0.000000e+00	-1.03049e-03	-2.66945e-04	
182	2.051797e-01	0.000000e+00	-9.98799e-04	-2.66852e-04	
183	2.063377e-01	0.000000e+00	-9.40892e-04	-2.66947e-04	
184	2.086537e-01	0.000000e+00	-8.42794e-04	-2.66854e-04	
185	2.112875e-01	0.000000e+00	-7.55743e-04	-2.66949e-04	
186	2.122248e-01	0.000000e+00	-7.29877e-04	-2.66833e-04	
187	2.127892e-01	0.000000e+00	-7.15251e-04	-2.66592e-04	
188	2.131273e-01	0.000000e+00	-7.05877e-04	-2.65476e-04	
189	2.132752e-01	0.000000e+00	-7.01657e-04	-2.64780e-04	
190	2.133271e-01	0.000000e+00	-6.99813e-04	-2.64162e-04	
191	2.133275e-01	0.000000e+00	-6.99841e-04	-2.64196e-04	
192	2.133282e-01	0.000000e+00	-6.99803e-04	-2.64174e-04	
193	2.133296e-01	0.000000e+00	-6.99727e-04	-2.64130e-04	
